Treatment,Tub,Date,Time,DateTime,Temperature (°F),Temperature (°C)
Ambient,3,2023-02-14,16:40,2023-02-14 16:40,71.856,22.14222222
Ambient,3,2023-02-14,16:55,2023-02-14 16:55,71.512,21.95111111
Ambient,3,2023-02-14,17:10,2023-02-14 17:10,71.339,21.855
Ambient,3,2023-02-14,17:25,2023-02-14 17:25,70.995,21.66388889
Ambient,3,2023-02-14,17:40,2023-02-14 17:40,72.891,22.71722222
Ambient,3,2023-02-14,17:55,2023-02-14 17:55,73.407,23.00388889
Ambient,3,2023-02-14,18:10,2023-02-14 18:10,73.062,22.81222222
Ambient,3,2023-02-14,18:25,2023-02-14 18:25,72.545,22.525
Ambient,3,2023-02-14,18:40,2023-02-14 18:40,72.199,22.33277778
Ambient,3,2023-02-14,18:55,2023-02-14 18:55,71.856,22.14222222
Ambient,3,2023-02-14,19:10,2023-02-14 19:10,71.339,21.855
Ambient,3,2023-02-14,19:25,2023-02-14 19:25,70.995,21.66388889
Ambient,3,2023-02-14,19:40,2023-02-14 19:40,72.891,22.71722222
Ambient,3,2023-02-14,19:55,2023-02-14 19:55,73.407,23.00388889
Ambient,3,2023-02-14,20:10,2023-02-14 20:10,72.891,22.71722222
Ambient,3,2023-02-14,20:25,2023-02-14 20:25,72.372,22.42888889
Ambient,3,2023-02-14,20:40,2023-02-14 20:40,71.856,22.14222222
Ambient,3,2023-02-14,20:55,2023-02-14 20:55,71.512,21.95111111
Ambient,3,2023-02-14,21:10,2023-02-14 21:10,70.995,21.66388889
Ambient,3,2023-02-14,21:25,2023-02-14 21:25,72.718,22.62111111
Ambient,3,2023-02-14,21:40,2023-02-14 21:40,73.407,23.00388889
Ambient,3,2023-02-14,21:55,2023-02-14 21:55,72.718,22.62111111
Ambient,3,2023-02-14,22:10,2023-02-14 22:10,72.372,22.42888889
Ambient,3,2023-02-14,22:25,2023-02-14 22:25,71.856,22.14222222
Ambient,3,2023-02-14,22:40,2023-02-14 22:40,71.339,21.855
Ambient,3,2023-02-14,22:55,2023-02-14 22:55,70.995,21.66388889
Ambient,3,2023-02-14,23:10,2023-02-14 23:10,72.718,22.62111111
Ambient,3,2023-02-14,23:25,2023-02-14 23:25,73.407,23.00388889
Ambient,3,2023-02-14,23:40,2023-02-14 23:40,72.891,22.71722222
Ambient,3,2023-02-14,23:55,2023-02-14 23:55,72.372,22.42888889
Ambient,3,2023-02-15,0:10,2023-02-15 00:10,72.028,22.23777778
Ambient,3,2023-02-15,0:25,2023-02-15 00:25,71.512,21.95111111
Ambient,3,2023-02-15,0:40,2023-02-15 00:40,71.168,21.76
Ambient,3,2023-02-15,0:55,2023-02-15 00:55,71.512,21.95111111
Ambient,3,2023-02-15,1:10,2023-02-15 01:10,73.58,23.1
Ambient,3,2023-02-15,1:25,2023-02-15 01:25,73.062,22.81222222
Ambient,3,2023-02-15,1:40,2023-02-15 01:40,72.545,22.525
Ambient,3,2023-02-15,1:55,2023-02-15 01:55,72.199,22.33277778
Ambient,3,2023-02-15,2:10,2023-02-15 02:10,71.683,22.04611111
Ambient,3,2023-02-15,2:25,2023-02-15 02:25,71.339,21.855
Ambient,3,2023-02-15,2:40,2023-02-15 02:40,70.995,21.66388889
Ambient,3,2023-02-15,2:55,2023-02-15 02:55,73.234,22.90777778
Ambient,3,2023-02-15,3:10,2023-02-15 03:10,73.407,23.00388889
Ambient,3,2023-02-15,3:25,2023-02-15 03:25,72.891,22.71722222
Ambient,3,2023-02-15,3:40,2023-02-15 03:40,72.372,22.42888889
Ambient,3,2023-02-15,3:55,2023-02-15 03:55,72.028,22.23777778
Ambient,3,2023-02-15,4:10,2023-02-15 04:10,71.512,21.95111111
Ambient,3,2023-02-15,4:25,2023-02-15 04:25,71.168,21.76
Ambient,3,2023-02-15,4:40,2023-02-15 04:40,71.512,21.95111111
Ambient,3,2023-02-15,4:55,2023-02-15 04:55,73.58,23.1
Ambient,3,2023-02-15,5:10,2023-02-15 05:10,73.234,22.90777778
Ambient,3,2023-02-15,5:25,2023-02-15 05:25,72.718,22.62111111
Ambient,3,2023-02-15,5:40,2023-02-15 05:40,72.199,22.33277778
Ambient,3,2023-02-15,5:55,2023-02-15 05:55,71.856,22.14222222
Ambient,3,2023-02-15,6:10,2023-02-15 06:10,71.512,21.95111111
Ambient,3,2023-02-15,6:25,2023-02-15 06:25,71.168,21.76
Ambient,3,2023-02-15,6:40,2023-02-15 06:40,72.028,22.23777778
Ambient,3,2023-02-15,6:55,2023-02-15 06:55,73.58,23.1
Ambient,3,2023-02-15,7:10,2023-02-15 07:10,73.234,22.90777778
Ambient,3,2023-02-15,7:25,2023-02-15 07:25,72.891,22.71722222
Ambient,3,2023-02-15,7:40,2023-02-15 07:40,72.372,22.42888889
Ambient,3,2023-02-15,7:55,2023-02-15 07:55,72.028,22.23777778
Ambient,3,2023-02-15,8:10,2023-02-15 08:10,71.683,22.04611111
Ambient,3,2023-02-15,8:25,2023-02-15 08:25,71.339,21.855
Ambient,3,2023-02-15,8:40,2023-02-15 08:40,71.168,21.76
Ambient,3,2023-02-15,8:55,2023-02-15 08:55,71.168,21.76
Ambient,3,2023-02-15,9:10,2023-02-15 09:10,73.58,23.1
Ambient,3,2023-02-15,9:25,2023-02-15 09:25,73.407,23.00388889
Ambient,3,2023-02-15,9:40,2023-02-15 09:40,73.062,22.81222222
Ambient,3,2023-02-15,9:55,2023-02-15 09:55,72.718,22.62111111
Ambient,3,2023-02-15,10:10,2023-02-15 10:10,72.372,22.42888889
Ambient,3,2023-02-15,10:25,2023-02-15 10:25,72.028,22.23777778
Ambient,3,2023-02-15,10:40,2023-02-15 10:40,71.683,22.04611111
Ambient,3,2023-02-15,10:55,2023-02-15 10:55,71.512,21.95111111
Ambient,3,2023-02-15,11:10,2023-02-15 11:10,71.339,21.855
Ambient,3,2023-02-15,11:25,2023-02-15 11:25,70.995,21.66388889
Ambient,3,2023-02-15,11:40,2023-02-15 11:40,73.234,22.90777778
Ambient,3,2023-02-15,11:55,2023-02-15 11:55,73.58,23.1
Ambient,3,2023-02-15,12:10,2023-02-15 12:10,73.062,22.81222222
Ambient,3,2023-02-15,12:25,2023-02-15 12:25,72.718,22.62111111
Ambient,3,2023-02-15,12:40,2023-02-15 12:40,72.372,22.42888889
Ambient,3,2023-02-15,12:55,2023-02-15 12:55,71.856,22.14222222
Ambient,3,2023-02-15,13:10,2023-02-15 13:10,71.512,21.95111111
Ambient,3,2023-02-15,13:25,2023-02-15 13:25,71.168,21.76
Ambient,3,2023-02-15,13:40,2023-02-15 13:40,71.339,21.855
Ambient,3,2023-02-15,13:55,2023-02-15 13:55,73.58,23.1
Ambient,3,2023-02-15,14:10,2023-02-15 14:10,73.234,22.90777778
Ambient,3,2023-02-15,14:25,2023-02-15 14:25,72.718,22.62111111
Ambient,3,2023-02-15,14:40,2023-02-15 14:40,72.372,22.42888889
Ambient,3,2023-02-15,14:55,2023-02-15 14:55,72.028,22.23777778
Ambient,3,2023-02-15,15:10,2023-02-15 15:10,71.683,22.04611111
Ambient,3,2023-02-15,15:25,2023-02-15 15:25,71.168,21.76
Ambient,3,2023-02-15,15:40,2023-02-15 15:40,71.339,21.855
Ambient,3,2023-02-15,15:55,2023-02-15 15:55,73.407,23.00388889
Ambient,3,2023-02-15,16:10,2023-02-15 16:10,72.891,22.71722222
Ambient,3,2023-02-15,16:25,2023-02-15 16:25,72.545,22.525
Ambient,3,2023-02-15,16:40,2023-02-15 16:40,72.028,22.23777778
Ambient,3,2023-02-15,16:55,2023-02-15 16:55,71.683,22.04611111
Ambient,3,2023-02-15,17:10,2023-02-15 17:10,71.339,21.855
Ambient,3,2023-02-15,17:25,2023-02-15 17:25,70.995,21.66388889
Ambient,3,2023-02-15,17:40,2023-02-15 17:40,73.407,23.00388889
Ambient,3,2023-02-15,17:55,2023-02-15 17:55,72.891,22.71722222
Ambient,3,2023-02-15,18:10,2023-02-15 18:10,72.545,22.525
Ambient,3,2023-02-15,18:25,2023-02-15 18:25,72.028,22.23777778
Ambient,3,2023-02-15,18:40,2023-02-15 18:40,71.512,21.95111111
Ambient,3,2023-02-15,18:55,2023-02-15 18:55,71.168,21.76
Ambient,3,2023-02-15,19:10,2023-02-15 19:10,72.199,22.33277778
Ambient,3,2023-02-15,19:25,2023-02-15 19:25,73.407,23.00388889
Ambient,3,2023-02-15,19:40,2023-02-15 19:40,72.718,22.62111111
Ambient,3,2023-02-15,19:55,2023-02-15 19:55,72.372,22.42888889
Ambient,3,2023-02-15,20:10,2023-02-15 20:10,71.856,22.14222222
Ambient,3,2023-02-15,20:25,2023-02-15 20:25,71.512,21.95111111
Ambient,3,2023-02-15,20:40,2023-02-15 20:40,70.995,21.66388889
Ambient,3,2023-02-15,20:55,2023-02-15 20:55,73.062,22.81222222
Ambient,3,2023-02-15,21:10,2023-02-15 21:10,73.234,22.90777778
Ambient,3,2023-02-15,21:25,2023-02-15 21:25,72.718,22.62111111
Ambient,3,2023-02-15,21:40,2023-02-15 21:40,72.199,22.33277778
Ambient,3,2023-02-15,21:55,2023-02-15 21:55,71.856,22.14222222
Ambient,3,2023-02-15,22:10,2023-02-15 22:10,71.339,21.855
Ambient,3,2023-02-15,22:25,2023-02-15 22:25,70.995,21.66388889
Ambient,3,2023-02-15,22:40,2023-02-15 22:40,73.234,22.90777778
Ambient,3,2023-02-15,22:55,2023-02-15 22:55,73.234,22.90777778
Ambient,3,2023-02-15,23:10,2023-02-15 23:10,72.718,22.62111111
Ambient,3,2023-02-15,23:25,2023-02-15 23:25,72.199,22.33277778
Ambient,3,2023-02-15,23:40,2023-02-15 23:40,71.856,22.14222222
Ambient,3,2023-02-15,23:55,2023-02-15 23:55,71.339,21.855
Ambient,3,2023-02-16,0:10,2023-02-16 00:10,70.995,21.66388889
Ambient,3,2023-02-16,0:25,2023-02-16 00:25,73.407,23.00388889
Ambient,3,2023-02-16,0:40,2023-02-16 00:40,73.234,22.90777778
Ambient,3,2023-02-16,0:55,2023-02-16 00:55,72.718,22.62111111
Ambient,3,2023-02-16,1:10,2023-02-16 01:10,72.199,22.33277778
Ambient,3,2023-02-16,1:25,2023-02-16 01:25,71.856,22.14222222
Ambient,3,2023-02-16,1:40,2023-02-16 01:40,71.339,21.855
Ambient,3,2023-02-16,1:55,2023-02-16 01:55,70.995,21.66388889
Ambient,3,2023-02-16,2:10,2023-02-16 02:10,73.407,23.00388889
Ambient,3,2023-02-16,2:25,2023-02-16 02:25,73.062,22.81222222
Ambient,3,2023-02-16,2:40,2023-02-16 02:40,72.545,22.525
Ambient,3,2023-02-16,2:55,2023-02-16 02:55,72.199,22.33277778
Ambient,3,2023-02-16,3:10,2023-02-16 03:10,71.683,22.04611111
Ambient,3,2023-02-16,3:25,2023-02-16 03:25,71.339,21.855
Ambient,3,2023-02-16,3:40,2023-02-16 03:40,70.995,21.66388889
Ambient,3,2023-02-16,3:55,2023-02-16 03:55,73.58,23.1
Ambient,3,2023-02-16,4:10,2023-02-16 04:10,73.234,22.90777778
Ambient,3,2023-02-16,4:25,2023-02-16 04:25,72.718,22.62111111
Ambient,3,2023-02-16,4:40,2023-02-16 04:40,72.372,22.42888889
Ambient,3,2023-02-16,4:55,2023-02-16 04:55,71.856,22.14222222
Ambient,3,2023-02-16,5:10,2023-02-16 05:10,71.512,21.95111111
Ambient,3,2023-02-16,5:25,2023-02-16 05:25,71.168,21.76
Ambient,3,2023-02-16,5:40,2023-02-16 05:40,70.995,21.66388889
Ambient,3,2023-02-16,5:55,2023-02-16 05:55,73.58,23.1
Ambient,3,2023-02-16,6:10,2023-02-16 06:10,73.234,22.90777778
Ambient,3,2023-02-16,6:25,2023-02-16 06:25,72.718,22.62111111
Ambient,3,2023-02-16,6:40,2023-02-16 06:40,72.372,22.42888889
Ambient,3,2023-02-16,6:55,2023-02-16 06:55,72.028,22.23777778
Ambient,3,2023-02-16,7:10,2023-02-16 07:10,71.683,22.04611111
Ambient,3,2023-02-16,7:25,2023-02-16 07:25,71.339,21.855
Ambient,3,2023-02-16,7:40,2023-02-16 07:40,71.168,21.76
Ambient,3,2023-02-16,7:55,2023-02-16 07:55,71.683,22.04611111
Ambient,3,2023-02-16,8:10,2023-02-16 08:10,73.58,23.1
Ambient,3,2023-02-16,8:25,2023-02-16 08:25,73.062,22.81222222
Ambient,3,2023-02-16,8:40,2023-02-16 08:40,72.718,22.62111111
Ambient,3,2023-02-16,8:55,2023-02-16 08:55,72.372,22.42888889
Ambient,3,2023-02-16,9:10,2023-02-16 09:10,72.028,22.23777778
Ambient,3,2023-02-16,9:25,2023-02-16 09:25,71.683,22.04611111
Ambient,3,2023-02-16,9:40,2023-02-16 09:40,71.512,21.95111111
Ambient,3,2023-02-16,9:55,2023-02-16 09:55,71.339,21.855
Ambient,3,2023-02-16,10:10,2023-02-16 10:10,70.995,21.66388889
Ambient,3,2023-02-16,10:25,2023-02-16 10:25,71.339,21.855
Ambient,3,2023-02-16,10:40,2023-02-16 10:40,73.407,23.00388889
Ambient,3,2023-02-16,10:55,2023-02-16 10:55,73.062,22.81222222
Ambient,3,2023-02-16,11:10,2023-02-16 11:10,72.545,22.525
Ambient,3,2023-02-16,11:25,2023-02-16 11:25,72.199,22.33277778
Ambient,3,2023-02-16,11:40,2023-02-16 11:40,71.856,22.14222222
Ambient,3,2023-02-16,11:55,2023-02-16 11:55,71.512,21.95111111
Ambient,3,2023-02-16,12:10,2023-02-16 12:10,71.168,21.76
Ambient,3,2023-02-16,12:25,2023-02-16 12:25,72.028,22.23777778
Ambient,3,2023-02-16,12:40,2023-02-16 12:40,73.407,23.00388889
Ambient,3,2023-02-16,12:55,2023-02-16 12:55,72.891,22.71722222
Ambient,3,2023-02-16,13:10,2023-02-16 13:10,72.545,22.525
Ambient,3,2023-02-16,13:25,2023-02-16 13:25,72.028,22.23777778
Ambient,3,2023-02-16,13:40,2023-02-16 13:40,71.683,22.04611111
Ambient,3,2023-02-16,13:55,2023-02-16 13:55,71.512,21.95111111
Ambient,3,2023-02-16,14:10,2023-02-16 14:10,71.168,21.76
Ambient,3,2023-02-16,14:25,2023-02-16 14:25,71.339,21.855
Ambient,3,2023-02-16,14:40,2023-02-16 14:40,73.407,23.00388889
Ambient,3,2023-02-16,14:55,2023-02-16 14:55,72.891,22.71722222
Ambient,3,2023-02-16,15:10,2023-02-16 15:10,72.545,22.525
Ambient,3,2023-02-16,15:25,2023-02-16 15:25,72.199,22.33277778
Ambient,3,2023-02-16,15:40,2023-02-16 15:40,72.028,22.23777778
Ambient,3,2023-02-16,15:55,2023-02-16 15:55,71.683,22.04611111
Ambient,3,2023-02-16,16:10,2023-02-16 16:10,71.512,21.95111111
Ambient,3,2023-02-16,16:25,2023-02-16 16:25,71.339,21.855
Ambient,3,2023-02-16,16:40,2023-02-16 16:40,71.168,21.76
Ambient,3,2023-02-16,16:55,2023-02-16 16:55,70.995,21.66388889
Ambient,3,2023-02-16,17:10,2023-02-16 17:10,71.339,21.855
Ambient,3,2023-02-16,17:25,2023-02-16 17:25,73.58,23.1
Ambient,3,2023-02-16,17:40,2023-02-16 17:40,73.407,23.00388889
Ambient,3,2023-02-16,17:55,2023-02-16 17:55,73.062,22.81222222
Ambient,3,2023-02-16,18:10,2023-02-16 18:10,72.891,22.71722222
Ambient,3,2023-02-16,18:25,2023-02-16 18:25,72.545,22.525
Ambient,3,2023-02-16,18:40,2023-02-16 18:40,72.372,22.42888889
Ambient,3,2023-02-16,18:55,2023-02-16 18:55,72.028,22.23777778
Ambient,3,2023-02-16,19:10,2023-02-16 19:10,71.856,22.14222222
Ambient,3,2023-02-16,19:25,2023-02-16 19:25,71.512,21.95111111
Ambient,3,2023-02-16,19:40,2023-02-16 19:40,71.339,21.855
Ambient,3,2023-02-16,19:55,2023-02-16 19:55,71.168,21.76
Ambient,3,2023-02-16,20:10,2023-02-16 20:10,70.995,21.66388889
Ambient,3,2023-02-16,20:25,2023-02-16 20:25,72.372,22.42888889
Ambient,3,2023-02-16,20:40,2023-02-16 20:40,73.407,23.00388889
Ambient,3,2023-02-16,20:55,2023-02-16 20:55,73.062,22.81222222
Ambient,3,2023-02-16,21:10,2023-02-16 21:10,72.718,22.62111111
Ambient,3,2023-02-16,21:25,2023-02-16 21:25,72.545,22.525
Ambient,3,2023-02-16,21:40,2023-02-16 21:40,72.199,22.33277778
Ambient,3,2023-02-16,21:55,2023-02-16 21:55,71.856,22.14222222
Ambient,3,2023-02-16,22:10,2023-02-16 22:10,71.683,22.04611111
Ambient,3,2023-02-16,22:25,2023-02-16 22:25,71.512,21.95111111
Ambient,3,2023-02-16,22:40,2023-02-16 22:40,71.168,21.76
Ambient,3,2023-02-16,22:55,2023-02-16 22:55,70.995,21.66388889
Ambient,3,2023-02-16,23:10,2023-02-16 23:10,71.683,22.04611111
Ambient,3,2023-02-16,23:25,2023-02-16 23:25,73.58,23.1
Ambient,3,2023-02-16,23:40,2023-02-16 23:40,73.234,22.90777778
Ambient,3,2023-02-16,23:55,2023-02-16 23:55,72.891,22.71722222
Ambient,3,2023-02-17,0:10,2023-02-17 00:10,72.545,22.525
Ambient,3,2023-02-17,0:25,2023-02-17 00:25,72.199,22.33277778
Ambient,3,2023-02-17,0:40,2023-02-17 00:40,72.028,22.23777778
Ambient,3,2023-02-17,0:55,2023-02-17 00:55,71.683,22.04611111
Ambient,3,2023-02-17,1:10,2023-02-17 01:10,71.512,21.95111111
Ambient,3,2023-02-17,1:25,2023-02-17 01:25,71.168,21.76
Ambient,3,2023-02-17,1:40,2023-02-17 01:40,70.995,21.66388889
Ambient,3,2023-02-17,1:55,2023-02-17 01:55,72.028,22.23777778
Ambient,3,2023-02-17,2:10,2023-02-17 02:10,73.407,23.00388889
Ambient,3,2023-02-17,2:25,2023-02-17 02:25,73.062,22.81222222
Ambient,3,2023-02-17,2:40,2023-02-17 02:40,72.718,22.62111111
Ambient,3,2023-02-17,2:55,2023-02-17 02:55,72.372,22.42888889
Ambient,3,2023-02-17,3:10,2023-02-17 03:10,72.199,22.33277778
Ambient,3,2023-02-17,3:25,2023-02-17 03:25,71.856,22.14222222
Ambient,3,2023-02-17,3:40,2023-02-17 03:40,71.683,22.04611111
Ambient,3,2023-02-17,3:55,2023-02-17 03:55,71.339,21.855
Ambient,3,2023-02-17,4:10,2023-02-17 04:10,71.168,21.76
Ambient,3,2023-02-17,4:25,2023-02-17 04:25,70.995,21.66388889
Ambient,3,2023-02-17,4:40,2023-02-17 04:40,73.062,22.81222222
Ambient,3,2023-02-17,4:55,2023-02-17 04:55,73.234,22.90777778
Ambient,3,2023-02-17,5:10,2023-02-17 05:10,72.891,22.71722222
Ambient,3,2023-02-17,5:25,2023-02-17 05:25,72.545,22.525
Ambient,3,2023-02-17,5:40,2023-02-17 05:40,72.372,22.42888889
Ambient,3,2023-02-17,5:55,2023-02-17 05:55,72.028,22.23777778
Ambient,3,2023-02-17,6:10,2023-02-17 06:10,71.856,22.14222222
Ambient,3,2023-02-17,6:25,2023-02-17 06:25,71.683,22.04611111
Ambient,3,2023-02-17,6:40,2023-02-17 06:40,71.512,21.95111111
Ambient,3,2023-02-17,6:55,2023-02-17 06:55,71.339,21.855
Ambient,3,2023-02-17,7:10,2023-02-17 07:10,71.339,21.855
Ambient,3,2023-02-17,7:25,2023-02-17 07:25,71.168,21.76
Ambient,3,2023-02-17,7:40,2023-02-17 07:40,70.995,21.66388889
Ambient,3,2023-02-17,7:55,2023-02-17 07:55,73.407,23.00388889
Ambient,3,2023-02-17,8:10,2023-02-17 08:10,73.234,22.90777778
Ambient,3,2023-02-17,8:25,2023-02-17 08:25,73.062,22.81222222
Ambient,3,2023-02-17,8:40,2023-02-17 08:40,72.718,22.62111111
Ambient,3,2023-02-17,8:55,2023-02-17 08:55,72.545,22.525
Ambient,3,2023-02-17,9:10,2023-02-17 09:10,72.372,22.42888889
Ambient,3,2023-02-17,9:25,2023-02-17 09:25,72.028,22.23777778
Ambient,3,2023-02-17,9:40,2023-02-17 09:40,71.856,22.14222222
Ambient,3,2023-02-17,9:55,2023-02-17 09:55,71.683,22.04611111
Ambient,3,2023-02-17,10:10,2023-02-17 10:10,71.512,21.95111111
Ambient,3,2023-02-17,10:25,2023-02-17 10:25,71.339,21.855
Ambient,3,2023-02-17,10:40,2023-02-17 10:40,71.168,21.76
Ambient,3,2023-02-17,10:55,2023-02-17 10:55,70.995,21.66388889
Ambient,3,2023-02-17,11:10,2023-02-17 11:10,73.062,22.81222222
Ambient,3,2023-02-17,11:25,2023-02-17 11:25,73.234,22.90777778
Ambient,3,2023-02-17,11:40,2023-02-17 11:40,72.891,22.71722222
Ambient,3,2023-02-17,11:55,2023-02-17 11:55,72.545,22.525
Ambient,3,2023-02-17,12:10,2023-02-17 12:10,72.199,22.33277778
Ambient,3,2023-02-17,12:25,2023-02-17 12:25,72.028,22.23777778
Ambient,3,2023-02-17,12:40,2023-02-17 12:40,71.683,22.04611111
Ambient,3,2023-02-17,12:55,2023-02-17 12:55,71.339,21.855
Ambient,3,2023-02-17,13:10,2023-02-17 13:10,71.168,21.76
Ambient,3,2023-02-17,13:25,2023-02-17 13:25,71.168,21.76
Ambient,3,2023-02-17,13:40,2023-02-17 13:40,73.407,23.00388889
Ambient,3,2023-02-17,13:55,2023-02-17 13:55,73.062,22.81222222
Ambient,3,2023-02-17,14:10,2023-02-17 14:10,72.718,22.62111111
Ambient,3,2023-02-17,14:25,2023-02-17 14:25,72.372,22.42888889
Ambient,3,2023-02-17,14:40,2023-02-17 14:40,72.028,22.23777778
Ambient,3,2023-02-17,14:55,2023-02-17 14:55,71.683,22.04611111
Ambient,3,2023-02-17,15:10,2023-02-17 15:10,71.512,21.95111111
Ambient,3,2023-02-17,15:25,2023-02-17 15:25,71.168,21.76
Ambient,3,2023-02-17,15:40,2023-02-17 15:40,70.995,21.66388889
Ambient,3,2023-02-17,15:55,2023-02-17 15:55,73.58,23.1
Ambient,3,2023-02-17,16:10,2023-02-17 16:10,73.234,22.90777778
Ambient,3,2023-02-17,16:25,2023-02-17 16:25,72.891,22.71722222
Ambient,3,2023-02-17,16:40,2023-02-17 16:40,72.545,22.525
Ambient,3,2023-02-17,16:55,2023-02-17 16:55,72.199,22.33277778
Ambient,3,2023-02-17,17:10,2023-02-17 17:10,71.856,22.14222222
Ambient,3,2023-02-17,17:25,2023-02-17 17:25,71.512,21.95111111
Ambient,3,2023-02-17,17:40,2023-02-17 17:40,71.168,21.76
Ambient,3,2023-02-17,17:55,2023-02-17 17:55,70.995,21.66388889
Ambient,3,2023-02-17,18:10,2023-02-17 18:10,73.234,22.90777778
Ambient,3,2023-02-17,18:25,2023-02-17 18:25,73.062,22.81222222
Ambient,3,2023-02-17,18:40,2023-02-17 18:40,72.718,22.62111111
Ambient,3,2023-02-17,18:55,2023-02-17 18:55,72.199,22.33277778
Ambient,3,2023-02-17,19:10,2023-02-17 19:10,71.856,22.14222222
Ambient,3,2023-02-17,19:25,2023-02-17 19:25,71.339,21.855
Ambient,3,2023-02-17,19:40,2023-02-17 19:40,70.995,21.66388889
Ambient,3,2023-02-17,19:55,2023-02-17 19:55,72.718,22.62111111
Ambient,3,2023-02-17,20:10,2023-02-17 20:10,73.234,22.90777778
Ambient,3,2023-02-17,20:25,2023-02-17 20:25,72.545,22.525
Ambient,3,2023-02-17,20:40,2023-02-17 20:40,72.199,22.33277778
Ambient,3,2023-02-17,20:55,2023-02-17 20:55,71.683,22.04611111
Ambient,3,2023-02-17,21:10,2023-02-17 21:10,71.339,21.855
Ambient,3,2023-02-17,21:25,2023-02-17 21:25,70.824,21.56888889
Ambient,3,2023-02-17,21:40,2023-02-17 21:40,73.234,22.90777778
Ambient,3,2023-02-17,21:55,2023-02-17 21:55,72.891,22.71722222
Ambient,3,2023-02-17,22:10,2023-02-17 22:10,72.372,22.42888889
Ambient,3,2023-02-17,22:25,2023-02-17 22:25,71.856,22.14222222
Ambient,3,2023-02-17,22:40,2023-02-17 22:40,71.512,21.95111111
Ambient,3,2023-02-17,22:55,2023-02-17 22:55,70.995,21.66388889
Ambient,3,2023-02-17,23:10,2023-02-17 23:10,72.718,22.62111111
Ambient,3,2023-02-17,23:25,2023-02-17 23:25,73.234,22.90777778
Ambient,3,2023-02-17,23:40,2023-02-17 23:40,72.545,22.525
Ambient,3,2023-02-17,23:55,2023-02-17 23:55,72.028,22.23777778
Ambient,3,2023-02-18,0:10,2023-02-18 00:10,71.683,22.04611111
Ambient,3,2023-02-18,0:25,2023-02-18 00:25,71.168,21.76
Ambient,3,2023-02-18,0:40,2023-02-18 00:40,71.512,21.95111111
Ambient,3,2023-02-18,0:55,2023-02-18 00:55,73.234,22.90777778
Ambient,3,2023-02-18,1:10,2023-02-18 01:10,72.718,22.62111111
Ambient,3,2023-02-18,1:25,2023-02-18 01:25,72.199,22.33277778
Ambient,3,2023-02-18,1:40,2023-02-18 01:40,71.683,22.04611111
Ambient,3,2023-02-18,1:55,2023-02-18 01:55,71.168,21.76
Ambient,3,2023-02-18,2:10,2023-02-18 02:10,70.995,21.66388889
Ambient,3,2023-02-18,2:25,2023-02-18 02:25,73.407,23.00388889
Ambient,3,2023-02-18,2:40,2023-02-18 02:40,72.891,22.71722222
Ambient,3,2023-02-18,2:55,2023-02-18 02:55,72.372,22.42888889
Ambient,3,2023-02-18,3:10,2023-02-18 03:10,71.856,22.14222222
Ambient,3,2023-02-18,3:25,2023-02-18 03:25,71.339,21.855
Ambient,3,2023-02-18,3:40,2023-02-18 03:40,70.995,21.66388889
Ambient,3,2023-02-18,3:55,2023-02-18 03:55,73.062,22.81222222
Ambient,3,2023-02-18,4:10,2023-02-18 04:10,73.234,22.90777778
Ambient,3,2023-02-18,4:25,2023-02-18 04:25,72.545,22.525
Ambient,3,2023-02-18,4:40,2023-02-18 04:40,72.028,22.23777778
Ambient,3,2023-02-18,4:55,2023-02-18 04:55,71.512,21.95111111
Ambient,3,2023-02-18,5:10,2023-02-18 05:10,71.168,21.76
Ambient,3,2023-02-18,5:25,2023-02-18 05:25,72.028,22.23777778
Ambient,3,2023-02-18,5:40,2023-02-18 05:40,73.407,23.00388889
Ambient,3,2023-02-18,5:55,2023-02-18 05:55,72.718,22.62111111
Ambient,3,2023-02-18,6:10,2023-02-18 06:10,72.372,22.42888889
Ambient,3,2023-02-18,6:25,2023-02-18 06:25,71.856,22.14222222
Ambient,3,2023-02-18,6:40,2023-02-18 06:40,71.339,21.855
Ambient,3,2023-02-18,6:55,2023-02-18 06:55,70.995,21.66388889
Ambient,3,2023-02-18,7:10,2023-02-18 07:10,72.545,22.525
Ambient,3,2023-02-18,7:25,2023-02-18 07:25,73.407,23.00388889
Ambient,3,2023-02-18,7:40,2023-02-18 07:40,72.891,22.71722222
Ambient,3,2023-02-18,7:55,2023-02-18 07:55,72.545,22.525
Ambient,3,2023-02-18,8:10,2023-02-18 08:10,72.028,22.23777778
Ambient,3,2023-02-18,8:25,2023-02-18 08:25,71.683,22.04611111
Ambient,3,2023-02-18,8:40,2023-02-18 08:40,71.168,21.76
Ambient,3,2023-02-18,8:55,2023-02-18 08:55,70.995,21.66388889
Ambient,3,2023-02-18,9:10,2023-02-18 09:10,73.407,23.00388889
Ambient,3,2023-02-18,9:25,2023-02-18 09:25,73.234,22.90777778
Ambient,3,2023-02-18,9:40,2023-02-18 09:40,72.718,22.62111111
Ambient,3,2023-02-18,9:55,2023-02-18 09:55,72.199,22.33277778
Ambient,3,2023-02-18,10:10,2023-02-18 10:10,71.683,22.04611111
Ambient,3,2023-02-18,10:25,2023-02-18 10:25,71.339,21.855
Ambient,3,2023-02-18,10:40,2023-02-18 10:40,71.339,21.855
Ambient,3,2023-02-18,10:55,2023-02-18 10:55,73.407,23.00388889
